ID;FilialeID;ZeitID;ProduktID;Menge Ist;Menge Soll;WerbekampagneID;Preis_ Pro_ Einheit;Waehrung;KampagnenkostenEUR;Umsatz Ist;Umsatz Soll;Herstellkosten;Gewinn;Filiale-Bez;Anschrift;Filiale-PLZ;Filiale-Ort;Region;Land;LandBez;Region-Bez;Verkaufsleiter;KalMonatJahr;Jahr;Monat;Bezeichnung;Medienart;Verantwortlicher;Produktkategorie;Hersteller;Einheit;Herstellkosten je Einheit in EUR;Kurztext;Langtext
727;8;200301;24;170;143;0;1831,85;CAD;0,0;311414,5;261954,55;178500;132914,5;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive
728;8;200301;25;146;120;0;2858,37;CAD;0,0;417322,01999999996;343004,39999999997;224840;192482,01999999996;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
729;8;200301;31;147;136;2;2686,73;CAD;53236,0;394949,31;365395,28;226380;168569,31;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
730;8;200301;32;136;161;0;2309,97;CAD;0,0;314155,92;371905,17;104720;209435,91999999998;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
731;8;200301;38;113;109;0;2048,08;CAD;0,0;231433,03999999998;223240,72;102378;129055,03999999998;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
732;8;200301;40;128;152;0;2789,31;CAD;0,0;357031,68;423975,12;102528;254503,68;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
733;8;200301;44;177;205;0;840,35;CAD;0,0;148741,95;172271,75;49560;99181,95000000001;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
734;8;200301;50;170;148;3;994,2;CAD;13798,0;169014,0;147141,6;71400;97614,0;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;HP;Radio;Robert Difatta;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
735;8;200301;58;120;138;0;2316,28;CAD;0,0;277953,60000000003;319646,64;75600;202353,60000000003;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive
736;8;200301;66;164;185;0;390,35;CAD;0,0;64017,4;72214,75;22796;41221,4;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description
737;8;200301;72;133;113;0;480,14;CAD;0,0;63858,619999999995;54255,82;23142;40716,619999999995;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description
738;8;200301;80;143;130;3;664,28;CAD;13798,0;94992,04;86356,4;44902;50090,03999999999;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;HP;Radio;Robert Difatta;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
739;8;200301;90;132;121;0;613,79;CAD;0,0;81020,28;74268,59;41580;39440,28;Global Computer Suppliers-Montréal;43 rue St. Laurent;H1J 1C3;Montréal;NA;CA;Kanada;Nordamerika;Jean Fresnière;2003-01-01;2003;Januar;0;0;0;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description
960;10;200301;1;43;43;2;9649,24;DKK;53236,0;414917,32;414917,32;51127;363790,32;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
961;10;200301;2;47;43;0;10565,5;DKK;0,0;496578,5;454316,5;39997;456581,5;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Notebook;Acer;ST;851;Acer TravelMate 233XV Notebook;20-GHz Celeron-M 256 MB RAM 30 GB Hard Drive DVD Drive
962;10;200301;7;58;49;0;14447,0;DKK;0,0;837926,0;707903,0;60668;777258,0;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive
963;10;200301;12;69;66;0;6588,56;DKK;0,0;454610,64;434844,96;38640;415970,64;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive
964;10;200301;15;63;71;2;11193,0;DKK;53236,0;705159,0;794703,0;79317;625842,0;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
965;10;200301;17;72;75;3;9175,66;DKK;13798,0;660647,52;688174,5;74088;586559,52;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;HP;Radio;Robert Difatta;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
966;10;200301;20;74;71;0;13015,0;DKK;0,0;963110,0;924065,0;78736;884374,0;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive
967;10;200301;24;73;63;0;8028,32;DKK;0,0;586067,36;505784,16;76650;509417,36;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive
968;10;200301;25;51;51;0;12527,2;DKK;0,0;638887,2000000001;638887,2000000001;78540;560347,2000000001;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
969;10;200301;31;58;48;2;11775,0;DKK;53236,0;682950,0;565200,0;89320;593630,0;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
970;10;200301;32;74;80;0;10123,8;DKK;0,0;749161,2;809904,0;56980;692181,2;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
971;10;200301;38;47;53;4;8976,01;DKK;123240,0;421872,47000000003;475728,53;42582;379290,47000000003;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
972;10;200301;40;66;66;4;12224,5;DKK;123240,0;806817,0;806817,0;52866;753951,0;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
973;10;200301;44;67;59;4;3682,95;DKK;123240,0;246757,65;217294,05;18760;227997,65;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
974;10;200301;50;57;66;3;4357,24;DKK;13798,0;248362,68;287577,83999999997;23940;224422,68;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;HP;Radio;Robert Difatta;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
975;10;200301;50;57;66;4;4357,24;DKK;123240,0;248362,68;287577,83999999997;23940;224422,68;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
976;10;200301;58;69;64;4;10151,4;DKK;123240,0;700446,6;649689,6;43470;656976,6;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive
977;10;200301;66;54;55;0;1710,78;DKK;0,0;92382,12;94092,9;7506;84876,12;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description
978;10;200301;72;45;48;0;2104,29;DKK;0,0;94693,05;101005,92;7830;86863,05;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description
979;10;200301;80;72;61;3;2911,3;DKK;13798,0;209613,6;177589,30000000002;22608;187005,6;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;HP;Radio;Robert Difatta;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
980;10;200301;90;76;71;0;2690,03;DKK;0,0;204442,28000000003;190992,13;23940;180502,28000000003;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;DK;Dänemark;Europa;Palle Ibsen;2003-01-01;2003;Januar;0;0;0;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description
1212;11;200301;1;81;80;2;9649,24;DKK;53236,0;781588,44;771939,2;96309;685279,44;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
1213;11;200301;2;105;126;0;10565,5;DKK;0,0;1109377,5;1331253,0;89355;1020022,5;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Notebook;Acer;ST;851;Acer TravelMate 233XV Notebook;20-GHz Celeron-M 256 MB RAM 30 GB Hard Drive DVD Drive
1214;11;200301;7;78;86;0;14447,0;DKK;0,0;1126866,0;1242442,0;81588;1045278,0;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive
1215;11;200301;12;117;102;0;6588,56;DKK;0,0;770861,52;672033,12;65520;705341,52;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive
1216;11;200301;15;76;84;2;11193,0;DKK;53236,0;850668,0;940212,0;95684;754984,0;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
1217;11;200301;17;121;108;3;9175,66;DKK;13798,0;1110254,8599999999;990971,28;124509;985745,8599999999;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;HP;Radio;Robert Difatta;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
1218;11;200301;20;113;125;0;13015,0;DKK;0,0;1470695,0;1626875,0;120232;1350463,0;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive
1219;11;200301;24;85;75;0;8028,32;DKK;0,0;682407,2;602124,0;89250;593157,2;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive
1220;11;200301;25;77;86;0;12527,2;DKK;0,0;964594,4;1077339,2;118580;846014,4;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
1221;11;200301;31;85;91;2;11775,0;DKK;53236,0;1000875,0;1071525,0;130900;869975,0;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
1222;11;200301;32;123;106;0;10123,8;DKK;0,0;1245227,4;1073122,7999999998;94710;1150517,4;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
1223;11;200301;38;107;90;4;8976,01;DKK;123240,0;960433,0700000001;807840,9;96942;863491,0700000001;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
1224;11;200301;40;70;68;4;12224,5;DKK;123240,0;855715,0;831266,0;56070;799645,0;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
1225;11;200301;44;97;102;4;3682,95;DKK;123240,0;357246,14999999997;375660,89999999997;27160;330086,14999999997;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
1226;11;200301;50;87;104;3;4357,24;DKK;13798,0;379079,88;453152,95999999996;36540;342539,88;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;HP;Radio;Robert Difatta;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
1227;11;200301;50;87;104;4;4357,24;DKK;123240,0;379079,88;453152,95999999996;36540;342539,88;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
1228;11;200301;58;106;111;4;10151,4;DKK;123240,0;1076048,4;1126805,4;66780;1009268,3999999999;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive
1229;11;200301;66;118;135;0;1710,78;DKK;0,0;201872,04;230955,3;16402;185470,04;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description
1230;11;200301;72;94;105;0;2104,29;DKK;0,0;197803,26;220950,44999999998;16356;181447,26;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description
1231;11;200301;80;81;80;3;2911,3;DKK;13798,0;235815,30000000002;232904,0;25434;210381,30000000002;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;HP;Radio;Robert Difatta;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
1232;11;200301;90;125;138;0;2690,03;DKK;0,0;336253,75;371224,14;39375;296878,75;Global Computer Suppliers-København;Vinbæltet 34;1734;København;EU;DK;Dänemark;Europa;Jytte Petersen;2003-01-01;2003;Januar;0;0;0;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description
1464;12;200301;1;51;50;2;1362,94;EUR;53236,0;69509,94;68147,0;60639;8870,940000000002;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
1465;12;200301;2;41;34;0;1492,36;EUR;0,0;61186,759999999995;50740,24;34891;26295,759999999995;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;0;0;0;Notebook;Acer;ST;851;Acer TravelMate 233XV Notebook;20-GHz Celeron-M 256 MB RAM 30 GB Hard Drive DVD Drive
1466;12;200301;7;57;66;0;2040,62;EUR;0,0;116315,34;134680,91999999998;59622;56693,34;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;0;0;0;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive
1467;12;200301;12;50;43;0;930,63;EUR;0,0;46531,5;40017,09;28000;18531,5;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;0;0;0;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive
1468;12;200301;15;56;57;2;1581,0;EUR;53236,0;88536,0;90117,0;70504;18032,0;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
1469;12;200301;17;55;50;3;1296,05;EUR;13798,0;71282,75;64802,5;56595;14687,75;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;HP;Radio;Robert Difatta;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
1470;12;200301;20;62;73;0;1838,35;EUR;0,0;113977,7;134199,55;65968;48009,7;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;0;0;0;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive
1471;12;200301;24;52;60;0;1133,99;EUR;0,0;58967,48;68039,4;54600;4367,480000000003;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;0;0;0;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive
1472;12;200301;25;46;37;0;1769,45;EUR;0,0;81394,7;65469,65;70840;10554,699999999997;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;0;0;0;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
1473;12;200301;31;50;49;2;1663,2;EUR;53236,0;83160,0;81496,8;77000;6160,0;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
1474;12;200301;32;62;54;0;1429,97;EUR;0,0;88658,14;77218,38;47740;40918,14;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;0;0;0;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
1475;12;200301;38;36;39;4;1267,85;EUR;123240,0;45642,6;49446,149999999994;32616;13026,599999999999;Global Computer Suppliers-Helsinki;Keskuskatu 45;21240;Helsinki;EU;FI;Finnland;Europa;Matti Karttunen;2003-01-01;2003;Januar;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
