ID;ZeitID;KampagneID;FilialeID;ProduktID;Menge Ist;Menge Soll;Preis_ Pro_ Einheit;Waehrung;KampagnenkostenEUR;Umsatz_Ist;Umsatz_Soll;Herstellkosten;Gewinn;Produktkategorie;Hersteller;Einheit;Herstellkosten je Einheit in EUR;Kurztext;Langtext;Filiale-Bez;Anschrift;Filiale-PLZ;Filiale-Ort;Region;Region-Bez;Land;LandBez;Verkaufsleiter;Kampagne-Bez;Medienart;Verantwortlicher;KalMonatJahr;Jahr;Monat
200;200301;4;10;58;69;64;10151,4;DKK;123240,0;700446,6;649689,6;43470;656976,6;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-01-01;2003;Januar
203;200301;3;10;80;72;61;2911,3;DKK;13798,0;209613,6;177589,30000000002;22608;187005,6;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-01-01;2003;Januar
205;200302;2;10;1;55;52;9649,24;DKK;53236,0;530708,2;501760,48;65395;465313,19999999995;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-02-01;2003;Februar
209;200302;2;10;15;51;55;11193,0;DKK;53236,0;570843,0;615615,0;64209;506634,0;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-02-01;2003;Februar
210;200302;3;10;17;63;62;9175,66;DKK;13798,0;578066,58;568890,92;64827;513239,57999999996;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-02-01;2003;Februar
214;200302;2;10;31;54;53;11775,0;DKK;53236,0;635850,0;624075,0;83160;552690,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-02-01;2003;Februar
216;200302;4;10;38;57;56;8976,01;DKK;123240,0;511632,57;502656,56;51642;459990,57;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-02-01;2003;Februar
217;200302;4;10;40;63;61;12224,5;DKK;123240,0;770143,5;745694,5;50463;719680,5;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-02-01;2003;Februar
218;200302;4;10;44;49;44;3682,95;DKK;123240,0;180464,55;162049,8;13720;166744,55;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-02-01;2003;Februar
219;200302;4;10;50;55;61;4357,24;DKK;123240,0;239648,19999999998;265791,64;23100;216548,19999999998;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-02-01;2003;Februar
220;200302;3;10;50;55;61;4357,24;DKK;13798,0;239648,19999999998;265791,64;23100;216548,19999999998;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-02-01;2003;Februar
221;200302;4;10;58;72;80;10151,4;DKK;123240,0;730900,7999999999;812112,0;45360;685540,7999999999;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-02-01;2003;Februar
224;200302;3;10;80;54;57;2911,3;DKK;13798,0;157210,2;165944,1;16956;140254,2;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-02-01;2003;Februar
226;200303;2;10;1;63;64;9649,24;DKK;53236,0;607902,12;617551,36;74907;532995,12;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-03-01;2003;März
230;200303;2;10;15;51;51;11193,0;DKK;53236,0;570843,0;570843,0;64209;506634,0;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-03-01;2003;März
231;200303;3;10;17;71;72;9175,66;DKK;13798,0;651471,86;660647,52;73059;578412,86;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-03-01;2003;März
235;200303;2;10;31;56;59;11775,0;DKK;53236,0;659400,0;694725,0;86240;573160,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-03-01;2003;März
237;200303;4;10;38;44;50;8976,01;DKK;123240,0;394944,44;448800,5;39864;355080,44;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-03-01;2003;März
238;200303;4;10;40;58;69;12224,5;DKK;123240,0;709021,0;843490,5;46458;662563,0;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-03-01;2003;März
239;200303;4;10;44;75;73;3682,95;DKK;123240,0;276221,25;268855,35;21000;255221,25;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-03-01;2003;März
240;200303;4;10;50;65;74;4357,24;DKK;123240,0;283220,6;322435,76;27300;255920,59999999998;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-03-01;2003;März
241;200303;3;10;50;65;74;4357,24;DKK;13798,0;283220,6;322435,76;27300;255920,59999999998;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-03-01;2003;März
242;200303;4;10;58;44;49;10151,4;DKK;123240,0;446661,6;497418,6;27720;418941,6;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-03-01;2003;März
245;200303;3;10;80;66;71;2911,3;DKK;13798,0;192145,80000000002;206702,30000000002;20724;171421,80000000002;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-03-01;2003;März
247;200304;2;10;1;43;45;9649,24;DKK;53236,0;414917,32;434215,8;51127;363790,32;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-04-01;2003;April
251;200304;2;10;15;52;43;11193,0;DKK;53236,0;582036,0;481299,0;65468;516568,0;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-04-01;2003;April
252;200304;3;10;17;75;81;9175,66;DKK;13798,0;688174,5;743228,46;77175;610999,5;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-04-01;2003;April
256;200304;2;10;31;75;83;11775,0;DKK;53236,0;883125,0;977325,0;115500;767625,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-04-01;2003;April
258;200304;4;10;38;64;53;8976,01;DKK;123240,0;574464,64;475728,53;57984;516480,64;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-04-01;2003;April
259;200304;4;10;40;55;61;12224,5;DKK;123240,0;672347,5;745694,5;44055;628292,5;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-04-01;2003;April
260;200304;4;10;44;57;56;3682,95;DKK;123240,0;209928,15;206245,19999999998;15960;193968,15;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-04-01;2003;April
261;200304;4;10;50;71;83;4357,24;DKK;123240,0;309364,04;361650,92;29820;279544,04;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-04-01;2003;April
262;200304;3;10;50;71;83;4357,24;DKK;13798,0;309364,04;361650,92;29820;279544,04;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-04-01;2003;April
263;200304;4;10;58;65;70;10151,4;DKK;123240,0;659841,0;710598,0;40950;618891,0;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-04-01;2003;April
266;200304;3;10;80;49;47;2911,3;DKK;13798,0;142653,7;136831,1;15386;127267,70000000001;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-04-01;2003;April
268;200305;2;10;1;69;76;9649,24;DKK;53236,0;665797,5599999999;733342,24;82041;583756,5599999999;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-05-01;2003;Mai
272;200305;2;10;15;68;81;11193,0;DKK;53236,0;761124,0;906633,0;85612;675512,0;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-05-01;2003;Mai
273;200305;3;10;17;76;86;9175,66;DKK;13798,0;697350,16;789106,76;78204;619146,16;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-05-01;2003;Mai
277;200305;2;10;31;65;78;11775,0;DKK;53236,0;765375,0;918450,0;100100;665275,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-05-01;2003;Mai
279;200305;4;10;38;45;45;8976,01;DKK;123240,0;403920,45;403920,45;40770;363150,45;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-05-01;2003;Mai
280;200305;4;10;40;75;68;12224,5;DKK;123240,0;916837,5;831266,0;60075;856762,5;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-05-01;2003;Mai
281;200305;4;10;44;73;79;3682,95;DKK;123240,0;268855,35;290953,05;20440;248415,34999999998;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-05-01;2003;Mai
282;200305;4;10;50;60;59;4357,24;DKK;123240,0;261434,4;257077,15999999997;25200;236234,4;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-05-01;2003;Mai
283;200305;3;10;50;60;59;4357,24;DKK;13798,0;261434,4;257077,15999999997;25200;236234,4;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-05-01;2003;Mai
284;200305;4;10;58;61;73;10151,4;DKK;123240,0;619235,4;741052,2;38430;580805,4;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-05-01;2003;Mai
287;200305;3;10;80;48;56;2911,3;DKK;13798,0;139742,40000000002;163032,80000000002;15072;124670,40000000002;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-05-01;2003;Mai
289;200306;2;10;1;45;49;9649,24;DKK;53236,0;434215,8;472812,76;53505;380710,8;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-06-01;2003;Juni
293;200306;2;10;15;62;68;11193,0;DKK;53236,0;693966,0;761124,0;78058;615908,0;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-06-01;2003;Juni
294;200306;3;10;17;53;63;9175,66;DKK;13798,0;486309,98;578066,58;54537;431772,98;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-06-01;2003;Juni
298;200306;2;10;31;45;46;11775,0;DKK;53236,0;529875,0;541650,0;69300;460575,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-06-01;2003;Juni
300;200306;4;10;38;71;77;8976,01;DKK;123240,0;637296,71;691152,77;64326;572970,71;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-06-01;2003;Juni
301;200306;4;10;40;46;45;12224,5;DKK;123240,0;562327,0;550102,5;36846;525481,0;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-06-01;2003;Juni
302;200306;4;10;44;46;54;3682,95;DKK;123240,0;169415,69999999998;198879,3;12880;156535,69999999998;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-06-01;2003;Juni
303;200306;4;10;50;59;68;4357,24;DKK;123240,0;257077,15999999997;296292,32;24780;232297,15999999997;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-06-01;2003;Juni
304;200306;3;10;50;59;68;4357,24;DKK;13798,0;257077,15999999997;296292,32;24780;232297,15999999997;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-06-01;2003;Juni
305;200306;4;10;58;45;37;10151,4;DKK;123240,0;456813,0;375601,8;28350;428463,0;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-06-01;2003;Juni
308;200306;3;10;80;43;40;2911,3;DKK;13798,0;125185,90000000001;116452,0;13502;111683,90000000001;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-06-01;2003;Juni
310;200307;2;10;1;59;56;9649,24;DKK;53236,0;569305,16;540357,44;70151;499154,16000000003;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-07-01;2003;Juli
314;200307;2;10;15;68;71;11193,0;DKK;53236,0;761124,0;794703,0;85612;675512,0;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-07-01;2003;Juli
315;200307;3;10;17;73;65;9175,66;DKK;13798,0;669823,1799999999;596417,9;75117;594706,1799999999;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;HP;Radio;Robert Difatta;2003-07-01;2003;Juli
319;200307;2;10;31;76;70;11775,0;DKK;53236,0;894900,0;824250,0;117040;777860,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Tablet PC;Web mails;Sarah Hicks;2003-07-01;2003;Juli
321;200307;4;10;38;75;77;8976,01;DKK;123240,0;673200,75;691152,77;67950;605250,75;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-07-01;2003;Juli
322;200307;4;10;40;73;67;12224,5;DKK;123240,0;892388,5;819041,5;58473;833915,5;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-07-01;2003;Juli
323;200307;4;10;44;48;57;3682,95;DKK;123240,0;176781,59999999998;209928,15;13440;163341,59999999998;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-07-01;2003;Juli
324;200307;4;10;50;47;50;4357,24;DKK;123240,0;204790,28;217862,0;19740;185050,28;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Århus;Smagsløget 45;8200;Århus;EU;Europa;DK;Dänemark;Palle Ibsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-07-01;2003;Juli
